Type,Timestamp,Bytes,Packets,new_Type
IoT,169241,107436,226,IoT
IoT,169245,220416,460,IoT
IoT,169253,218927,469,IoT
IoT,169257,215871,450,IoT
IoT,169259,220548,462,IoT
IoT,169271,220488,461,IoT
IoT,169279,205931,430,IoT
IoT,169281,219450,458,IoT
IoT,169287,220620,463,IoT
IoT,169293,219012,464,IoT
IoT,169297,221973,461,IoT
IoT,169299,222048,471,IoT
IoT,169309,221328,460,IoT
IoT,169315,221418,461,IoT
IoT,169317,211623,442,IoT
IoT,169321,221268,459,IoT
IoT,169325,212208,442,IoT
IoT,169339,221460,462,IoT
IoT,169355,110604,229,IoT
IoT,169357,221478,462,IoT
IoT,169361,221328,460,IoT
IoT,169369,221328,460,IoT
IoT,169371,221532,463,IoT
IoT,169375,219817,456,IoT
IoT,169381,211086,438,IoT
IoT,169389,110754,231,IoT
IoT,169399,221328,460,IoT
IoT,169411,105950,223,IoT
IoT,169413,209300,436,IoT
IoT,169427,111120,237,IoT
IoT,169429,221268,459,IoT
IoT,169431,219032,458,IoT
IoT,169439,210173,437,IoT
IoT,169441,210948,441,IoT
IoT,169443,222949,474,IoT
IoT,169465,208959,444,IoT
IoT,169467,215033,447,IoT
IoT,169481,221478,462,IoT
IoT,169483,222949,474,IoT
IoT,169485,218904,455,IoT
IoT,169501,221418,461,IoT
IoT,169505,221460,462,IoT
IoT,169507,219032,458,IoT
IoT,169509,221107,469,IoT
IoT,169513,216055,450,IoT
IoT,169521,220159,457,IoT
IoT,169533,218418,454,IoT
IoT,169543,212510,447,IoT
IoT,169553,221729,466,IoT
IoT,169571,219986,465,IoT
IoT,169579,221478,462,IoT
IoT,169581,220217,458,IoT
IoT,169591,219388,456,IoT
IoT,169593,212806,445,IoT
IoT,169595,216534,451,IoT
IoT,169603,221268,459,IoT
IoT,169605,221592,464,IoT
IoT,169607,221942,464,IoT
IoT,169612,242895528,509287,IoT
IoT,169614,221424,460,IoT
IoT,169634,79742,238,IoT
IoT,169635,245378979,514572,IoT
IoT,169639,110862,232,IoT
IoT,169641,221544,462,IoT
IoT,169656,453228,965,IoT
IoT,169658,362000,865,IoT
IoT,169660,403462,842,IoT
IoT,169662,760888,1586,IoT
IoT,169678,396908,825,IoT
IoT,169698,793334,1649,IoT
IoT,169718,787795,1647,IoT
IoT,169724,796849,1657,IoT
IoT,169730,791590,1653,IoT
IoT,169738,794668,1656,IoT
IoT,169740,784739,1631,IoT
IoT,169746,789952,1647,IoT
IoT,169756,793116,1651,IoT
IoT,169762,797574,1655,IoT
IoT,169764,164973,344,IoT
IoT,169770,217323,453,IoT
IoT,169778,109796,231,IoT
IoT,169780,221160,471,IoT
IoT,169782,218488,456,IoT
IoT,169784,219450,458,IoT
IoT,169790,216642,453,IoT
IoT,169808,220416,460,IoT
IoT,169812,220339,461,IoT
IoT,169820,221120,465,IoT
IoT,169822,222066,485,Video
IoT,169826,220356,459,IoT
IoT,169830,220988,462,IoT
IoT,169834,220680,464,IoT
IoT,169838,321518,673,IoT
IoT,169844,217518,454,IoT
IoT,169856,220356,459,IoT
IoT,169864,328255,692,IoT
IoT,169866,108275,226,IoT
IoT,169868,218343,460,IoT
IoT,169870,214357,450,IoT
IoT,169872,221245,462,IoT
IoT,169876,220356,459,IoT
IoT,169884,216070,451,IoT
IoT,169886,217288,463,IoT
IoT,169896,220356,459,IoT
IoT,169902,220416,460,IoT
IoT,169904,220752,465,IoT
IoT,169916,220542,462,IoT
IoT,169922,220548,462,IoT
IoT,169924,220356,459,IoT
IoT,169926,220680,464,IoT
IoT,169936,220415,460,IoT
IoT,169948,213594,445,IoT
IoT,169952,220566,462,IoT
IoT,169954,218287,455,IoT
IoT,169962,110822,234,IoT
IoT,169970,108699,226,IoT
IoT,169978,106344,222,IoT
IoT,169982,220422,460,IoT
IoT,169986,221120,465,IoT
IoT,169994,220356,459,IoT
IoT,169996,218927,469,IoT
IoT,170002,220548,462,IoT
IoT,170016,220416,460,IoT
IoT,170050,221862,464,IoT
IoT,170052,221328,460,IoT
IoT,170062,213568,444,IoT
IoT,170068,212208,442,IoT
IoT,170070,219873,457,IoT
IoT,170074,220298,457,IoT
IoT,170078,221478,462,IoT
IoT,170096,213569,444,IoT
IoT,170108,221592,464,IoT
IoT,170110,222032,465,IoT
IoT,170134,221724,466,IoT
IoT,170136,221268,459,IoT
IoT,170140,111000,235,IoT
IoT,170158,219388,456,IoT
IoT,170168,222217,463,IoT
IoT,170172,221268,459,IoT
IoT,170174,219032,458,IoT
IoT,170178,216478,450,Video
IoT,170182,210173,437,IoT
IoT,170190,221268,459,IoT
IoT,170196,221327,460,IoT
IoT,170216,221388,461,IoT
IoT,170220,221532,463,IoT
IoT,170222,218418,454,IoT
IoT,170230,208664,433,IoT
IoT,170236,219894,470,IoT
IoT,170252,221107,469,IoT
IoT,170254,213089,443,IoT
IoT,170260,210658,438,IoT
IoT,170264,220159,457,IoT
IoT,170266,220358,458,IoT
IoT,170290,220972,462,IoT
IoT,170294,221328,460,IoT
IoT,170316,218846,454,IoT
IoT,170318,217933,453,IoT
IoT,170324,220217,458,IoT
IoT,170336,212806,445,IoT
IoT,170338,216534,451,IoT
IoT,170342,215862,453,IoT
IoT,170344,219251,456,IoT
IoT,170346,221268,459,IoT
IoT,170348,221592,464,IoT
IoT,170352,219478,457,IoT
IoT,170355,242895528,509287,IoT
IoT,170363,215692,449,IoT
IoT,170369,106348,221,IoT
IoT,170384,221544,462,IoT
IoT,170386,220317,458,IoT
IoT,170389,280739828,593354,IoT
IoT,170393,240,4,Video
IoT,170401,362000,865,IoT
IoT,170421,396908,825,IoT
IoT,170433,394437,819,IoT
IoT,170441,793334,1649,IoT
IoT,170445,396426,824,IoT
IoT,170457,774698,1619,IoT
IoT,170459,395011,821,IoT
IoT,170461,787795,1647,IoT
IoT,170465,793325,1655,IoT
IoT,170467,796849,1657,IoT
IoT,170469,792382,1648,IoT
IoT,170477,398270,826,IoT
IoT,170481,794668,1656,IoT
IoT,170489,789952,1647,IoT
IoT,170491,397834,831,IoT
IoT,170497,801205,1667,IoT
IoT,170523,221160,471,IoT
IoT,170535,215455,450,IoT
IoT,170561,207008,472,IoT
IoT,170571,220680,464,IoT
IoT,170577,220680,464,IoT
IoT,170587,217518,454,IoT
IoT,170591,220416,460,IoT
IoT,170597,220416,460,IoT
IoT,170599,220356,459,IoT
IoT,170617,220944,468,IoT
IoT,170619,220356,459,IoT
IoT,170621,220416,460,IoT
IoT,170629,217288,463,IoT
IoT,170631,214620,448,IoT
IoT,170641,220812,466,IoT
IoT,170649,217518,454,IoT
IoT,170655,210203,440,IoT
IoT,170663,214562,454,IoT
IoT,170665,220548,462,IoT
IoT,170667,220356,459,IoT
IoT,170671,220416,460,IoT
IoT,170673,217608,455,IoT
IoT,170681,217590,455,IoT
IoT,170685,209459,439,IoT
IoT,170689,217522,454,IoT
IoT,170697,218287,455,IoT
IoT,170723,217458,453,IoT
IoT,170729,221120,465,IoT
IoT,170733,110676,237,IoT
IoT,170745,220548,462,IoT
IoT,170749,213306,448,IoT
IoT,170751,214466,458,IoT
IoT,170753,219389,457,IoT
IoT,170765,205931,430,IoT
IoT,170771,220566,462,IoT
IoT,170783,221973,461,IoT
IoT,170785,222048,471,IoT
IoT,170787,214478,445,IoT
IoT,170801,221418,461,IoT
IoT,170807,221268,459,IoT
IoT,170809,215683,458,IoT
IoT,170811,212208,442,IoT
IoT,170821,221478,462,IoT
IoT,170841,110604,229,IoT
IoT,170847,221328,460,IoT
IoT,170859,217446,452,IoT
IoT,170871,191262,474,IoT
IoT,170883,111000,235,IoT
IoT,170885,221328,460,IoT
IoT,170891,110664,230,IoT
IoT,170895,221658,465,IoT
IoT,170897,105950,223,IoT
IoT,170899,209300,436,IoT
IoT,170913,111120,237,IoT
IoT,170923,214719,455,IoT
IoT,170927,210948,441,IoT
IoT,170947,218904,461,IoT
IoT,170955,221457,463,IoT
IoT,170967,221478,462,IoT
IoT,170969,222949,474,IoT
IoT,170975,221280,473,IoT
IoT,170981,219600,459,IoT
IoT,170985,221856,468,IoT
IoT,170993,219032,458,IoT
IoT,171001,218886,461,IoT
IoT,171005,220906,466,IoT
IoT,171009,220358,458,IoT
IoT,171019,218418,454,IoT
IoT,171021,218358,453,IoT
IoT,171025,215114,448,IoT
IoT,171035,217938,459,IoT
IoT,171043,221388,461,IoT
IoT,171049,219330,455,IoT
IoT,171051,218950,462,IoT
IoT,171053,212242,444,IoT
IoT,171057,219986,465,IoT
IoT,171069,219108,458,IoT
IoT,171071,219874,457,IoT
IoT,171075,217544,453,IoT
IoT,171079,212806,445,IoT
IoT,171081,216534,451,IoT
IoT,171098,242895528,509287,IoT
IoT,171108,216581,450,IoT
IoT,171110,217883,453,IoT
IoT,171112,106348,221,IoT
IoT,171114,209292,435,IoT
IoT,171118,217969,452,IoT
IoT,171127,221544,462,IoT
IoT,171131,209722,435,IoT
IoT,171140,76269,169,IoT
IoT,171148,760888,1586,IoT
IoT,171156,404304,842,IoT
IoT,171164,396908,825,IoT
IoT,171190,882298,1834,IoT
IoT,171192,866729,1803,IoT
IoT,171214,396460,828,IoT
IoT,171220,398270,826,IoT
IoT,171222,797454,1666,IoT
IoT,171224,794668,1656,IoT
IoT,171226,784739,1631,IoT
IoT,171228,394598,821,IoT
IoT,171230,783350,1635,IoT
IoT,171240,801205,1667,IoT
IoT,171244,405089,841,IoT
IoT,171246,797389,1659,IoT
IoT,171252,214562,447,IoT
IoT,171254,218754,460,IoT
IoT,171260,220488,461,IoT
IoT,171262,220416,460,IoT
IoT,171274,220680,464,IoT
IoT,171282,218424,455,IoT
IoT,171290,220746,465,Video
IoT,171294,220416,460,IoT
IoT,171298,220339,461,IoT
IoT,171302,176522,426,IoT
IoT,171306,221120,465,IoT
IoT,171308,222066,485,Video
IoT,171310,220482,461,IoT
IoT,171314,220680,464,IoT
IoT,171322,201046,419,IoT
IoT,171324,321518,673,IoT
IoT,171346,218222,459,IoT
IoT,171356,214357,450,IoT
IoT,171358,221245,462,IoT
IoT,171360,220944,468,IoT
IoT,171376,217125,454,IoT
IoT,171382,220356,459,IoT
IoT,171388,220416,460,IoT
IoT,171390,220752,465,IoT
IoT,171396,217390,458,IoT
IoT,171398,210203,440,IoT
IoT,171416,217608,455,IoT
IoT,171422,220415,460,IoT
IoT,171424,217590,455,IoT
IoT,171426,212414,447,IoT
IoT,171430,219171,460,IoT
IoT,171432,217522,454,IoT
IoT,171436,220812,466,IoT
IoT,171456,108699,226,IoT
IoT,171462,221158,467,IoT
IoT,171464,106344,222,IoT
IoT,171466,217458,453,IoT
IoT,171468,220422,460,IoT
IoT,171486,215871,450,IoT
IoT,171492,213306,448,IoT
IoT,171504,221047,463,IoT
IoT,171512,221029,464,IoT
IoT,171520,205872,429,Video
IoT,171526,221973,461,IoT
IoT,171530,214478,445,IoT
IoT,171538,221328,460,IoT
IoT,171542,221328,460,IoT
IoT,171544,221418,461,IoT
IoT,171552,215683,458,IoT
IoT,171558,221724,466,IoT
IoT,171586,221478,462,IoT
IoT,171594,221592,464,IoT
IoT,171596,222032,465,IoT
IoT,171602,217446,452,IoT
IoT,171616,220489,461,IoT
IoT,171620,221724,466,IoT
IoT,171624,221328,460,IoT
IoT,171632,222817,472,Video
IoT,171636,218418,454,IoT
IoT,171638,221658,465,IoT
IoT,171640,105950,223,IoT
IoT,171642,209300,436,IoT
IoT,171644,219388,456,IoT
IoT,171646,207663,437,IoT
IoT,171648,110119,228,IoT
IoT,171652,222078,471,IoT
IoT,171658,221268,459,IoT
IoT,171660,219032,458,IoT
IoT,171668,210173,437,IoT
IoT,171676,221268,459,IoT
IoT,171684,219210,466,Video
IoT,171686,221268,459,IoT
IoT,171696,215033,447,IoT
IoT,171714,218904,455,IoT
IoT,171720,208323,434,IoT
IoT,171726,220358,458,IoT
IoT,171732,220217,458,IoT
IoT,171764,218358,453,IoT
IoT,171780,221328,460,IoT
IoT,171782,221729,466,IoT
IoT,171790,218277,454,IoT
IoT,171794,218950,462,IoT
IoT,171822,212806,445,IoT
IoT,171826,220360,458,IoT
IoT,171832,221268,459,IoT
IoT,171840,216258,453,IoT
IoT,171841,242895528,509287,IoT
IoT,171843,221424,460,IoT
IoT,171851,216581,450,IoT
IoT,171853,217883,453,IoT
IoT,171863,79742,238,IoT
IoT,171866,221424,460,IoT
IoT,171868,110862,232,IoT
IoT,171887,362000,865,IoT
IoT,171899,404304,842,IoT
IoT,171907,396908,825,IoT
IoT,171913,404642,841,IoT
IoT,171939,789180,1644,IoT
IoT,171949,396968,826,IoT
IoT,171953,796849,1657,IoT
IoT,171955,792382,1648,IoT
IoT,171959,791590,1653,IoT
IoT,171967,794668,1656,IoT
IoT,171969,784739,1631,IoT
IoT,171971,394598,821,IoT
IoT,171973,783350,1635,IoT
IoT,171983,801205,1667,IoT
IoT,171985,793116,1651,IoT
IoT,171995,214562,447,IoT
IoT,172001,105436,221,IoT
IoT,172009,221160,471,IoT
IoT,172017,220680,464,IoT
IoT,172031,215101,449,IoT
IoT,172037,220416,460,IoT
IoT,172041,220339,461,IoT
IoT,172055,220356,459,IoT
IoT,172071,218060,456,IoT
IoT,172075,220620,463,IoT
IoT,172079,220506,461,IoT
IoT,172091,218484,456,IoT
IoT,172093,328255,692,IoT
IoT,172097,218343,460,IoT
IoT,172107,220416,460,IoT
IoT,172115,217288,463,IoT
IoT,172121,214134,449,IoT
IoT,172123,215588,450,Video
IoT,172125,220356,459,IoT
IoT,172131,220416,460,IoT
IoT,172139,217390,458,IoT
IoT,172141,210203,440,IoT
IoT,172147,217522,454,IoT
IoT,172157,220416,460,IoT
IoT,172163,221641,468,IoT
IoT,172167,217590,455,IoT
IoT,172169,212414,447,IoT
IoT,172171,209459,439,IoT
IoT,172175,217522,454,IoT
IoT,172177,213594,445,IoT
IoT,172193,221094,470,IoT
IoT,172195,215527,449,IoT
IoT,172201,217522,454,IoT
IoT,172213,107436,226,IoT
IoT,172217,220416,460,IoT
IoT,172221,220416,460,IoT
IoT,172231,220548,462,IoT
IoT,172241,220416,460,IoT
IoT,172243,220488,461,IoT
IoT,172247,221047,463,IoT
IoT,172249,218554,459,IoT
IoT,172251,205931,430,IoT
IoT,172253,219450,458,IoT
IoT,172255,221029,464,IoT
IoT,172259,220620,463,IoT
IoT,172271,222048,471,IoT
IoT,172273,214478,445,IoT
IoT,172277,219741,461,IoT
IoT,172279,221862,464,IoT
IoT,172281,221328,460,IoT
IoT,172293,221268,459,IoT
IoT,172305,221652,465,IoT
IoT,172315,221942,464,IoT
IoT,172323,218071,455,IoT
IoT,172329,221478,462,IoT
IoT,172331,221451,464,IoT
IoT,172335,110664,230,IoT
IoT,172343,221532,463,IoT
IoT,172345,217446,452,IoT
IoT,172347,219817,456,IoT
IoT,172349,215013,453,IoT
IoT,172351,212461,442,IoT
IoT,172353,211086,438,IoT
IoT,172357,191262,474,IoT
IoT,172367,221328,460,IoT
IoT,172369,111000,235,IoT
IoT,172371,221328,460,IoT
IoT,172373,221417,461,IoT
IoT,172375,222817,472,Video
IoT,172385,209300,436,IoT
IoT,172415,222949,474,IoT
IoT,172419,221268,459,IoT
IoT,172423,221418,461,IoT
IoT,172429,221268,459,IoT
IoT,172431,221388,461,IoT
IoT,172433,218904,461,IoT
IoT,172435,211010,439,IoT
IoT,172437,208959,444,IoT
IoT,172445,221388,461,IoT
IoT,172449,221532,463,IoT
IoT,172451,218418,454,IoT
IoT,172461,221280,473,IoT
IoT,172463,208323,434,IoT
IoT,172465,219894,470,IoT
IoT,172469,220358,458,IoT
IoT,172475,220217,458,IoT
IoT,172477,221460,462,IoT
IoT,172481,221107,469,IoT
IoT,172487,218886,461,IoT
IoT,172495,220358,458,IoT
IoT,172505,218418,454,IoT
IoT,172507,218358,453,IoT
IoT,172511,215114,448,IoT
IoT,172517,219811,456,IoT
IoT,172519,220972,462,IoT
IoT,172521,217938,459,IoT
IoT,172525,221729,466,IoT
IoT,172529,221388,461,IoT
IoT,172531,218964,462,IoT
IoT,172537,218950,462,IoT
IoT,172541,215602,449,IoT
IoT,172543,219986,465,IoT
IoT,172549,221592,464,IoT
IoT,172563,219388,456,IoT
IoT,172565,212806,445,IoT
IoT,172573,219251,456,IoT
IoT,172588,221424,460,IoT
IoT,172590,108714,225,IoT
IoT,172592,215692,449,IoT
IoT,172611,110862,232,IoT
IoT,172615,220317,458,IoT
IoT,172617,209722,435,IoT
IoT,172630,362000,865,IoT
IoT,172632,403462,842,IoT
IoT,172642,404304,842,IoT
IoT,172650,396908,825,IoT
IoT,172656,404642,841,IoT
IoT,172662,394437,819,IoT
IoT,172678,866729,1803,IoT
IoT,172680,805456,1683,IoT
IoT,172690,787795,1647,IoT
IoT,172700,396460,828,IoT
IoT,172704,791783,1655,IoT
IoT,172710,794668,1656,IoT
IoT,172712,784739,1631,IoT
IoT,172714,394598,821,IoT
IoT,172720,397834,831,IoT
IoT,172722,794279,1650,IoT
IoT,172728,793116,1651,IoT
IoT,172734,797574,1655,IoT
IoT,172762,216642,453,IoT
IoT,172764,215455,450,IoT
IoT,172774,215101,449,IoT
IoT,172786,217462,453,IoT
IoT,172794,222066,485,Video
IoT,172814,218060,456,IoT
IoT,172818,220620,463,IoT
IoT,172830,202466,428,IoT
IoT,172840,218343,460,IoT
IoT,172842,214357,450,IoT
IoT,172844,221245,462,IoT
IoT,172848,220356,459,IoT
IoT,172852,216204,460,IoT
IoT,172854,218486,456,IoT
IoT,172862,217125,454,IoT
IoT,172864,214134,449,IoT
IoT,172882,217390,458,IoT
IoT,172886,211244,441,IoT
IoT,172888,220542,462,IoT
IoT,172894,220548,462,IoT
IoT,172910,217590,455,IoT
IoT,172912,212414,447,IoT
IoT,172926,218287,455,IoT
IoT,172960,220416,460,IoT
IoT,172980,214466,458,IoT
IoT,172992,218554,459,IoT
IoT,172994,205931,430,IoT
IoT,172996,219450,458,IoT
IoT,172998,221029,464,IoT
IoT,173002,220620,463,IoT
IoT,173008,219012,464,IoT
IoT,173018,212251,444,IoT
IoT,173030,221418,461,IoT
IoT,173056,221328,460,IoT
IoT,173062,214542,446,IoT
IoT,173064,104298,216,IoT
IoT,173068,213569,444,IoT
IoT,173078,110664,230,IoT
IoT,173080,221592,464,IoT
IoT,173098,67171,174,IoT
IoT,173104,110754,231,IoT
IoT,173114,221328,460,IoT
IoT,173120,110664,230,IoT
IoT,173122,218418,454,IoT
IoT,173126,105950,223,IoT
IoT,173128,209300,436,IoT
IoT,173136,221328,460,IoT
IoT,173144,221268,459,IoT
IoT,173150,216478,450,Video
IoT,173160,221328,460,IoT
IoT,173164,222542,473,Video
IoT,173170,219210,466,Video
IoT,173172,221268,459,IoT
IoT,173176,218904,461,IoT
IoT,173184,221457,463,IoT
IoT,173188,221388,461,IoT
IoT,173198,222949,474,IoT
IoT,173204,221280,473,IoT
IoT,173222,219032,458,IoT
IoT,173226,213089,443,IoT
IoT,173230,218886,461,IoT
IoT,173244,221418,461,IoT
IoT,173250,218358,453,IoT
IoT,173260,219811,456,IoT
IoT,173268,221729,466,IoT
IoT,173290,217933,453,IoT
IoT,173294,221478,462,IoT
IoT,173296,220217,458,IoT
IoT,173308,212806,445,IoT
IoT,173310,216534,451,IoT
IoT,173320,221592,464,IoT
IoT,173327,242895528,509287,IoT
IoT,173333,108714,225,IoT
IoT,173337,216581,450,IoT
IoT,173339,217883,453,IoT
IoT,173356,221544,462,IoT
IoT,173361,280739828,593354,IoT
IoT,173375,403462,842,IoT
IoT,173405,394437,819,IoT
IoT,173429,774698,1619,IoT
IoT,173431,395011,821,IoT
IoT,173433,787795,1647,IoT
IoT,173435,396968,826,IoT
IoT,173437,793325,1655,IoT
IoT,173439,796849,1657,IoT
IoT,173459,783350,1635,IoT
IoT,173461,789952,1647,IoT
IoT,173473,405089,841,IoT
IoT,173475,797389,1659,IoT
IoT,173481,214562,447,IoT
IoT,173483,218754,460,IoT
IoT,173499,219450,458,IoT
IoT,173501,106288,221,IoT
IoT,173505,216642,453,IoT
IoT,173507,215455,450,IoT
IoT,173511,218424,455,IoT
IoT,173513,220416,460,IoT
IoT,173525,217606,455,IoT
IoT,173531,176522,426,IoT
IoT,173533,207008,472,IoT
IoT,173549,220680,464,IoT
IoT,173551,201046,419,IoT
IoT,173553,321518,673,IoT
IoT,173567,221641,468,IoT
IoT,173573,202466,428,IoT
IoT,173583,218343,460,IoT
IoT,173607,214134,449,IoT
IoT,173609,215588,450,Video
IoT,173625,217390,458,IoT
IoT,173637,220548,462,IoT
IoT,173639,220356,459,IoT
IoT,173643,220416,460,IoT
IoT,173647,110268,231,IoT
IoT,173653,217590,455,IoT
IoT,173669,221424,460,IoT
IoT,173673,108714,225,IoT
IoT,173675,215692,449,IoT
IoT,173677,216581,450,IoT
IoT,173687,217969,452,IoT
IoT,173689,79742,238,IoT
IoT,173692,221424,460,IoT
IoT,173700,209722,435,IoT
IoT,173705,240,4,Video
IoT,173777,793325,1655,IoT
IoT,173779,796849,1657,IoT
IoT,173785,791590,1653,IoT
IoT,173793,794668,1656,IoT
IoT,173805,794279,1650,IoT
IoT,173807,792162,1643,IoT
IoT,173811,793116,1651,IoT
IoT,173817,797574,1655,IoT
IoT,173823,218754,460,IoT
IoT,173827,105436,221,IoT
IoT,173843,220680,464,IoT
IoT,173853,220416,460,IoT
IoT,173857,215101,449,IoT
IoT,173863,220416,460,IoT
IoT,173873,207008,472,IoT
IoT,173875,221120,465,IoT
IoT,173877,222066,485,Video
IoT,173881,220356,459,IoT
IoT,173883,220680,464,IoT
IoT,173887,221365,464,IoT
IoT,173889,220680,464,IoT
IoT,173893,321518,673,IoT
IoT,173897,218060,456,IoT
IoT,173907,221641,468,IoT
IoT,173911,220356,459,IoT
IoT,173917,218484,456,IoT
IoT,173921,108275,226,IoT
IoT,173931,220356,459,IoT
IoT,173937,218486,456,IoT
IoT,173945,217125,454,IoT
IoT,173953,220812,466,IoT
IoT,173955,221120,465,IoT
IoT,173957,220416,460,IoT
IoT,173977,220548,462,IoT
IoT,174001,217522,454,IoT
IoT,174019,221094,470,IoT
IoT,174021,215527,449,IoT
IoT,174029,208433,436,Video
IoT,174033,106344,222,IoT
IoT,174053,210007,441,IoT
IoT,174057,220548,462,IoT
IoT,174059,217456,453,IoT
IoT,174065,219389,457,IoT
IoT,174069,220488,461,IoT
IoT,174083,220566,462,IoT
IoT,174089,205872,429,Video
IoT,174093,220626,463,IoT
IoT,174099,214478,445,IoT
IoT,174101,212251,444,IoT
IoT,174103,219741,461,IoT
IoT,174109,221796,467,IoT
IoT,174111,221328,460,IoT
IoT,174147,104298,216,IoT
IoT,174153,110604,229,IoT
IoT,174169,221532,463,IoT
IoT,174173,219817,456,IoT
IoT,174175,215013,453,IoT
IoT,174177,212461,442,IoT
IoT,174181,67171,174,IoT
IoT,174191,221268,459,IoT
IoT,174195,111000,235,IoT
IoT,174197,221328,460,IoT
IoT,174199,221417,461,IoT
IoT,174205,218418,454,IoT
IoT,174211,209300,436,IoT
IoT,174213,219388,456,IoT
IoT,174215,207663,437,IoT
IoT,174217,110119,228,IoT
IoT,174227,221268,459,IoT
IoT,174251,221327,460,IoT
IoT,174263,208959,444,IoT
IoT,174267,221457,463,IoT
IoT,174269,221742,466,IoT
IoT,174273,221328,460,IoT
IoT,174277,218418,454,IoT
IoT,174283,218904,455,IoT
IoT,174295,220358,458,IoT
IoT,174307,221107,469,IoT
IoT,174325,220001,460,IoT
IoT,174327,221418,461,IoT
IoT,174345,220972,462,IoT
IoT,174347,217938,459,IoT
IoT,174349,221328,460,IoT
IoT,174355,221388,461,IoT
IoT,174365,212242,444,IoT
IoT,174367,215602,449,IoT
IoT,174373,217933,453,IoT
IoT,174389,219388,456,IoT
IoT,174391,212806,445,IoT
IoT,174397,215862,453,IoT
IoT,174401,221268,459,IoT
IoT,174407,219478,457,IoT
IoT,174420,216581,450,IoT
IoT,174432,79742,238,IoT
IoT,174437,110862,232,IoT
IoT,174454,453228,965,IoT
IoT,174476,396908,825,IoT
IoT,174498,798658,1660,IoT
IoT,174528,791590,1653,IoT
IoT,174532,398270,826,IoT
IoT,174534,797454,1666,IoT
IoT,174540,394598,821,IoT
IoT,174542,783350,1635,IoT
IoT,174548,794279,1650,IoT
IoT,174558,797389,1659,IoT
IoT,174566,218754,460,IoT
IoT,174568,217323,453,IoT
IoT,174570,105436,221,IoT
IoT,174580,218488,456,IoT
IoT,174588,216642,453,IoT
IoT,174596,220416,460,IoT
IoT,174614,176522,426,IoT
IoT,174618,221120,465,IoT
IoT,174644,220620,463,IoT
IoT,174654,220356,459,IoT
IoT,174676,220416,460,IoT
IoT,174688,217125,454,IoT
IoT,174696,220812,466,IoT
IoT,174698,221120,465,IoT
IoT,174700,220416,460,IoT
IoT,174704,217518,454,IoT
IoT,174706,219934,459,IoT
IoT,174710,210203,440,IoT
IoT,174716,217522,454,IoT
IoT,174736,217590,455,IoT
IoT,174740,209459,439,IoT
IoT,174752,218287,455,IoT
IoT,174754,110538,235,IoT
IoT,174762,221094,470,IoT
IoT,174768,108699,226,IoT
IoT,174772,208433,436,Video
IoT,174778,217458,453,IoT
IoT,174780,220422,460,IoT
IoT,174782,107436,226,IoT
IoT,174786,220416,460,IoT
IoT,174800,220548,462,IoT
IoT,174802,217456,453,IoT
IoT,174816,221047,463,IoT
IoT,174820,205931,430,IoT
IoT,174822,219450,458,IoT
IoT,174830,218482,456,IoT
IoT,174834,219012,464,IoT
IoT,174838,221973,461,IoT
IoT,174842,214478,445,IoT
IoT,174852,221796,467,IoT
IoT,174872,220298,457,IoT
IoT,174884,221942,464,IoT
IoT,174892,218071,455,IoT
IoT,174894,213569,444,IoT
IoT,174896,110604,229,IoT
IoT,174912,221532,463,IoT
IoT,174918,215013,453,IoT
IoT,174928,220489,461,IoT
IoT,174934,221268,459,IoT
IoT,174942,221417,461,IoT
IoT,174966,222217,463,IoT
IoT,174970,221268,459,IoT
IoT,174974,221328,460,IoT
IoT,174992,221418,461,IoT
IoT,175008,215033,447,IoT
IoT,175016,221328,460,IoT
IoT,175028,208664,433,IoT
IoT,175036,219600,459,IoT
IoT,175042,221418,461,IoT
IoT,175054,216055,450,IoT
IoT,175056,218886,461,IoT
IoT,175066,221928,469,IoT
IoT,175068,220001,460,IoT
IoT,175074,218418,454,IoT
IoT,175076,218358,453,IoT
IoT,175078,215618,456,IoT
IoT,175086,219811,456,IoT
IoT,175088,220972,462,IoT
IoT,175114,218846,454,IoT
IoT,175124,219108,458,IoT
IoT,175126,219874,457,IoT
IoT,175128,220396,466,IoT
IoT,175138,220360,458,IoT
IoT,175142,219251,456,IoT
IoT,175148,221942,464,IoT
IoT,175150,219478,457,IoT
IoT,175169,209292,435,IoT
IoT,175176,245378979,514572,IoT
IoT,175178,221424,460,IoT
IoT,175201,403462,842,IoT
IoT,175225,404642,841,IoT
IoT,175241,798658,1660,IoT
IoT,175249,805456,1683,IoT
IoT,175271,791590,1653,IoT
IoT,175273,791783,1655,IoT
IoT,175275,398270,826,IoT
IoT,175279,794668,1656,IoT
IoT,175285,783350,1635,IoT
IoT,175289,397834,831,IoT
IoT,175291,794279,1650,IoT
